,molecule_chembl_id,IC50,units,smiles,pIC50
150,CHEMBL484616,4.88,nM,C/C=C\Cc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1,8.311580177997289
151,CHEMBL3415211,4.898,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3cccc(F)c3)ccc21,8.309981219211306
152,CHEMBL3414580,4.9,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)cc3)ccc21,8.309803919971486
153,CHEMBL72224,4.9,nM,CC(=O)N1C[C@H](OCC2CCCCC2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,8.309803919971486
154,CHEMBL3798162,4.92,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3cccc(C)c3C)ccc21,8.30803489723264
155,CHEMBL3415057,4.93,nM,Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3F)ccc21,8.30715308072277
156,CHEMBL3930866,4.98,nM,CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccc(C)cc3)ccc21,8.302770657240282
157,CHEMBL324413,5.0,nM,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CC[C@H]2CN(C(=O)CCc3ccccc3)CC(=O)N21)C(=O)c1nccs1,8.301029995663981
158,CHEMBL334727,5.0,nM,CCCCC(CC(=O)N1CCC[C@H]1C(=O)NCC1CCC(N)CC1)c1ccccc1,8.301029995663981
159,CHEMBL4635996,5.0,nM,CC(C)C[C@@H](NC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc2c(N)nccc2c1,8.301029995663981
160,CHEMBL176031,5.0,nM,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(OC)cc2s1,8.301029995663981
161,CHEMBL77215,5.0,nM,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C(C)(C)C(=O)N3CCCC3)ccc21,8.301029995663981
162,CHEMBL179245,5.0,nM,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(C(N)=O)cc2s1,8.301029995663981
163,CHEMBL112931,5.01,nM,COC(=O)C[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCCC1C(=O)N[C@H]1CCCN(C(=N)N)C1O,8.300162274132754
164,CHEMBL3741603,5.012,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3C(F)(F)F)ccc21,8.299988937677888
165,CHEMBL1300684,5.12,nM,Nc1nc(C(=O)N2CCOCC2)nn1C(=O)c1ccc(Cl)cc1,8.290730039024169
166,CHEMBL4113823,5.3,nM,COc1cc(C(=O)N2CC(C)OC[C@H]2C)cc2nc(N[C@@H](CF)c3cccc(Cl)c3)oc12,8.275724130399212
167,CHEMBL4113643,5.3,nM,CCO[C@@H]1CC(CCO)N(C(=O)c2cc(OC)c3oc(NC(CF)c4cccc(Cl)c4)nc3c2)C1,8.275724130399212
168,CHEMBL353760,5.3,nM,CN[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1,8.275724130399212
169,CHEMBL363003,5.3,nM,CN[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)C1CCCCC1,8.275724130399212
170,CHEMBL3740439,5.37,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3cccc(F)c3)ccc21,8.270025714300445
171,CHEMBL1437999,5.38,nM,CCCC(=O)n1nc(-c2cccnc2)nc1NCc1ccccc1,8.269217724333611
172,CHEMBL48635,5.4,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3)ccc21,8.267606240177031
173,CHEMBL3415061,5.43,nM,Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)cc3)ccc21,8.265200170411154
174,CHEMBL3797213,5.495,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3cccc(C)c3)ccc21,8.260032303240491
175,CHEMBL1457764,5.51,nM,CSc1nc(-c2ccco2)nn1C(=O)CCc1ccccc1,8.258848401148216
176,CHEMBL3415064,5.623,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3)ccc21,8.250031916490597
177,CHEMBL3800637,5.66,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3cc(C)ccc3C)ccc21,8.247183568811728
178,CHEMBL1452006,5.67,nM,CC(C)C(=O)n1nc(-c2cccnc2)nc1NCc1ccc(F)cc1,8.246416941107093
179,CHEMBL568990,5.8,nM,CO[C@H](COS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N1[C@H](C(=O)NCCC2=CC[N+](=C(N)N)C2)C[C@@H]2C[C@H](O)[C@@H](O)C[C@@H]21)[C@H](Cl)C(C)C,8.236572006437063
180,CHEMBL3415055,5.86,nM,Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3)ccc21,8.232102383981909
181,CHEMBL569249,6.0,nM,CC1=C(CC(=O)NCc2ccc(C(=N)N)cc2)C(=O)N(NS(=O)(=O)c2cc(C)ccc2C)CC1,8.221848749616356
182,CHEMBL125181,6.0,nM,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC[C@H]1CC[C@H](N)CC1,8.221848749616356
183,CHEMBL99622,6.0,nM,O=C1O[C@H]2CCC[C@@H]2[C@H]1Sc1ccccc1,8.221848749616356
184,CHEMBL310033,6.0,nM,Cc1ccccc1-c1ccc2c(C)cc(Oc3ccc(C(=N)N)cc3)nc2c1,8.221848749616356
185,CHEMBL1432559,6.0,nM,CC(C)C(=O)n1nc(-c2cccnc2)nc1NCc1cccs1,8.221848749616356
186,CHEMBL75255,6.0,nM,CCOC(=O)C(C)(C)c1ccc2c(C)cc(Oc3ccc(C(=N)N)cc3)nc2c1,8.221848749616356
187,CHEMBL4637782,6.0,nM,Nc1nccc2cc(CNC(=O)[C@@H]3CCCN3C(=O)[C@@H](CC3CC3)NC3CCCCC3)ccc12,8.221848749616356
188,CHEMBL4636658,6.0,nM,Nc1nccc2cc(CNC(=O)[C@@H]3CCCN3C(=O)[C@H](NC3CCCCC3)C3CCCCC3)ccc12,8.221848749616356
189,CHEMBL3739445,6.166,nM,CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3C(F)(F)F)ccc21,8.20999647960951
190,CHEMBL3415056,6.166,nM,Cc1ccccc1N(CCC(=O)O)C(=O)c1ccc2c(c1)nc(CNc1ccc(C(=N)N)cc1F)n2C,8.20999647960951
191,CHEMBL3215729,6.2,nM,Cl.Cl.Cn1c(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)ccc1C(=N)N,8.207608310501746
192,CHEMBL38927,6.2,nM,N=C(N)N1CCC[C@H](NC(=O)CN2CCC[C@H](NS(=O)(=O)Cc3ccccc3)C2=O)C1O,8.207608310501746
193,CHEMBL170457,6.2,nM,N=C(N)N1CCC[C@H](NC(=O)CN2CCCC(NS(=O)(=O)Cc3ccccc3)C2=O)C1O,8.207608310501746
194,CHEMBL140494,6.2,nM,N=C(N)C1CCC[C@H](NC(=O)CN2CCC[C@H](NS(=O)(=O)Cc3ccccc3)C2=O)C1O,8.207608310501746
195,CHEMBL207129,6.2,nM,Cn1c(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)ccc1C(=N)N,8.207608310501746
196,CHEMBL3927138,6.27,nM,CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)c(C)c3)ccc21,8.202732459169283
197,CHEMBL208394,6.4,nM,N=C(N)c1cc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cs1,8.193820026016112
198,CHEMBL3947048,6.59,nM,CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3cccc(C)c3C)ccc21,8.18111458540599
199,CHEMBL369008,7.0,nM,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(CO)cc2s1,8.154901959985743
200,CHEMBL3091501,7.0,nM,CN(C)[C@H]1CCN(C(=O)[C@H](CNC(=O)c2ccc(Cl)s2)NS(=O)(=O)c2cccc(N3CCCCC3=O)c2OC(F)F)C1,8.154901959985743
201,CHEMBL246295,7.0,nM,CC[C@@H](C)[C@@H](NC(=O)[C@H](O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,8.154901959985743
202,CHEMBL4649886,7.0,nM,CC(C)[C@@H](NC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc2c(N)nccc2c1,8.154901959985743
203,CHEMBL4469752,7.1,nM,COc1ccc(NC(=O)c2nc3c(s2)CN(C)CC3)c(C(=O)Nc2ccc(Cl)cc2)c1,8.148741651280925
204,CHEMBL3800621,7.18,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(C)cc3C)ccc21,8.143875555757699
205,CHEMBL71832,7.2,nM,NC(N)=NCCC[C@H](NC(=O)[C@@H]1C[C@H](OCc2ccccc2)CN1C(=O)[C@H](N)Cc1ccccc1)C(=O)CCl,8.142667503568731
206,CHEMBL3415065,7.244,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3C)ccc21,8.14002155835798
207,CHEMBL448961,7.4,nM,CCC(C)CC(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)/C=C/[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@H](C)CC)NC(=O)C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C1=O,8.130768280269024
208,CHEMBL3741604,7.413,nM,CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3cccc(F)c3)ccc21,8.130005999878257
209,CHEMBL3629082,7.48,nM,N=C(N)c1ccc(CC2NCCn3c2nc2cc(C(=O)N(CCC(=O)O)c4ccccc4)ccc23)cc1,8.126098402135538
210,CHEMBL427125,7.5,nM,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(F)cc2s1,8.1249387366083
211,CHEMBL20240,7.7,nM,CC(=N)N1CCC(Oc2ccc(N(Cc3ccc4ccc(C(=N)N)cc4c3)S(=O)(=O)CC(=O)O)cc2)CC1,8.113509274827518
212,CHEMBL3740265,7.943,nM,CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3cc(F)cc(F)c3)ccc21,8.100015437450608
213,CHEMBL353922,7.95,nM,CS(=O)(=O)Nc1c(CCc2ccccc2)ccn(CC(=O)N[C@H]2CCCN(C(=N)N)C2O)c1=O,8.09963287134353
214,CHEMBL351735,8.0,nM,N=C(N)NCCC[C@@H](NC(=O)Cn1cccc(NS(=O)(=O)Cc2ccccc2)c1=O)C(=O)c1nccs1,8.096910013008056
215,CHEMBL72308,8.0,nM,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C(C)(C)C(=O)N3CCCCC3)ccc21,8.096910013008056
216,CHEMBL74314,8.0,nM,Cc1ccc(C(=O)NCC(=O)O)cc1-c1ccc2c(C)cc(Oc3ccc(C(=N)N)cc3)nc2c1,8.096910013008056
217,CHEMBL431577,8.0,nM,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C3(C(=O)N4CCCC4)CC3)ccc21,8.096910013008056
218,CHEMBL257068,8.0,nM,N=C(N)NCCC[C@H](NC(=O)Cn1cccc(NS(=O)(=O)Cc2ccccc2)c1=O)C(=O)c1nccs1,8.096910013008056
219,CHEMBL505189,8.02,nM,CC(C)CNC(=O)c1ccc(-c2ccc(-c3cccs3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,8.095825631715837
220,CHEMBL321268,8.3,nM,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(C)O)c1ccccc1,8.080921907623926
221,CHEMBL3742093,8.318,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)c(Cl)c3)ccc21,8.079981083971084
222,CHEMBL3415210,8.4,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3cccc(OC)c3)ccc21,8.075720713938118
223,CHEMBL524732,8.51,nM,CC(C)CNC(=O)c1ccc(-c2ccc(Cc3ccccc3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,8.070070439915412
224,CHEMBL150787,8.6,nM,CC(C)[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1,8.065501548756432
225,CHEMBL3741884,8.913,nM,CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)c(Cl)c3)ccc21,8.049976093476673
226,CHEMBL140247,9.0,nM,N=C(N)CCCCC1C(=O)O[C@H]2Cc3ccc(-c4ccc(O)cc4)cc3[C@H]12,8.045757490560675
227,CHEMBL417682,9.0,nM,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C=O)CCCN=C(N)N,8.045757490560675
228,CHEMBL4649330,9.0,nM,CCC[C@@H](NC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc2c(N)nccc2c1,8.045757490560675
229,CHEMBL3800403,9.17,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)c(F)c3)ccc21,8.03763066432998
230,CHEMBL3628001,9.2,nM,N=C(N)c1ccc(CC2NCCn3c2nc2cc(C(=O)N(CCC(=O)O)c4ccccn4)ccc23)cc1,8.036212172654444
231,CHEMBL485704,9.4,nM,C=Cc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1,8.0268721464003
232,CHEMBL448342,9.5,nM,CC[C@H](C)[C@H]1NC(=O)C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CC(C)C)CNC(=O)/C=C/[C@H](Cc2ccc(O)cc2)NC1=O,8.022276394711152
233,CHEMBL3740921,9.55,nM,CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)c(F)c3)ccc21,8.019996628416253
234,CHEMBL427037,9.88,nM,Cc1c(C(=N)N)csc1CNC(=O)[C@@H]1C=CCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O,8.005243055412372
235,CHEMBL44980,9.9,nM,NC(N)=NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1CCCCC1)C(=O)Cc1ccccc1,8.00436480540245
236,CHEMBL302033,10.0,nM,CC(=O)N1C[C@H](OCCC(c2ccccc2)c2ccccc2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,8.0
237,CHEMBL74701,10.0,nM,CCOC(=O)C(C)(C)c1ccc2c(c1)nc(Cc1ccc(C(=N)N)cc1)c(=O)n2C,8.0
238,CHEMBL565328,10.0,nM,CC1=C(CC(=O)NCc2ccc(C(=N)N)cc2)C(=O)N(NS(=O)(=O)c2cc(Cl)ccc2Cl)CC1,8.0
239,CHEMBL434417,10.0,nM,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)C(Cc2ccc(O)cc2)c2ccccc2)CC1,8.0
240,CHEMBL3091508,10.0,nM,CCc1c(N2CCOCC2=O)cccc1S(=O)(=O)N[C@@H](CNC(=O)c1ccc(Cl)s1)C(=O)N1CCC(C)CC1,8.0
241,CHEMBL100989,10.0,nM,O=C1O[C@H]2CCC[C@@H]2[C@@H]1Sc1ccccc1,8.0
242,CHEMBL48361,10.0,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,8.0
243,CHEMBL305811,10.0,nM,CCOC(=O)C(CC)c1ccc2c(C)cc(Oc3ccc(C(=N)N)cc3)nc2c1,8.0
244,CHEMBL73043,10.0,nM,CCOC(=O)CNC(=O)c1ccc(C)c(-c2ccc3c(C)cc(Oc4ccc(C(=N)N)cc4)nc3c2)c1,8.0
245,CHEMBL49445,10.0,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCCC(=O)O)c3ccccc3)ccc21,8.0
246,CHEMBL48914,10.0,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CC(=O)O)c3ccccc3)ccc21,8.0
247,CHEMBL148208,10.0,nM,N=C(N)N1CCC(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)Cc2ccccc2)CC1,8.0
248,CHEMBL293462,10.0,nM,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2)cc1,8.0
249,CHEMBL3142700,10.0,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Br)c1)C(c1ccccc1)c1ccccc1,8.0
250,CHEMBL3741504,10.47,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3cc(F)cc(F)c3)ccc21,7.980053318321158
251,CHEMBL3091502,10.5,nM,CN1CCN(C(=O)[C@H](CNC(=O)c2ccc(Cl)s2)NS(=O)(=O)c2cc(F)cc(N3CCCCC3=O)c2Cl)CC1,7.978810700930062
252,CHEMBL3740491,10.96,nM,CCCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)c(Cl)c3)ccc21,7.96018944585165
253,CHEMBL565292,11.0,nM,COc1cccc(S(=O)(=O)NN2CCC(C)=C(CC(=O)NCc3ccc(C(=N)N)cc3)C2=O)c1,7.958607314841775
254,CHEMBL179210,11.0,nM,N=C(N)NCCCC(NC(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)c1ccccc1)C(=O)c1nc2ccccc2s1,7.958607314841775
255,CHEMBL131999,11.0,nM,COc1cc(C(O)C(=O)N2CCC[C@H]2C(=O)NCC2CCC(N)CC2)ccc1O,7.958607314841775
256,CHEMBL394402,11.0,nM,CO[C@H](CO)C(=O)N[C@@H](C(=O)N1[C@H](C(=O)NCCC2=CCN(C(=N)N)C2)C[C@@H]2C[C@H](O)[C@@H](O)C[C@@H]21)[C@@H](Cl)C(C)C,7.958607314841775
257,CHEMBL4106805,11.0,nM,COc1cc(C(=O)N2CC(C)OC[C@H]2C)cc2nc(NC(CF)c3cccc(Cl)c3)oc12,7.958607314841775
258,CHEMBL543817,11.0,nM,Cl.Cn1cc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1C(=N)N,7.958607314841775
259,CHEMBL298500,11.0,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(N(CC(=O)O)S(=O)(=O)c3cccc4cccnc34)ccc21,7.958607314841775
260,CHEMBL207128,11.2,nM,Cn1cc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1C(=N)N,7.950781977329818
261,CHEMBL3740267,11.48,nM,Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)c(Cl)c3)ccc21,7.940058111938045
262,CHEMBL525274,11.82,nM,CC(C)CNC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,7.927382523454764
263,CHEMBL3091507,12.0,nM,CCc1c(N2CCOCC2=O)cccc1S(=O)(=O)N[C@@H](CNC(=O)c1ccc(Cl)s1)C(=O)N1CCCCC1,7.920818753952375
264,CHEMBL3142750,12.0,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1)C(c1ccccc1)c1ccccc1,7.920818753952375
265,CHEMBL73313,12.0,nM,CC1CCCN(C(=O)C(C)(C)c2ccc3c(c2)nc(Cc2ccc(C(=N)N)cc2)c(=O)n3C)C1,7.920818753952375
266,CHEMBL319930,12.0,nM,CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)C1CCCCC1,7.920818753952375
267,CHEMBL136198,12.0,nM,COC(=O)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1CNC(=O)[C@H]1CCCN(C(=N)N)C1,7.920818753952375
268,CHEMBL3739822,12.3,nM,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3cccc(C(F)(F)F)c3)ccc21,7.910094888560602
269,CHEMBL485705,12.3,nM,CCc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1,7.910094888560602
270,CHEMBL138441,12.4,nM,N=C(N)NCCC[C@@H](C=O)NC(=O)CN1CCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O,7.906578314837764
271,CHEMBL4087711,12.77,nM,Cc1cccc(C)c1N(CCC(=O)O)C(=O)c1ccc2c(c1)nc(CNc1ccc(C(=N)N)cc1F)n2C,7.893809102736585
272,CHEMBL505720,12.98,nM,CC(C)=CCc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1,7.88672530753565
273,CHEMBL72466,13.0,nM,CCC(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,7.886056647693163
274,CHEMBL505589,13.0,nM,CC[C@H](C)[C@H]1NC(=O)C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)c2ccccc2)CNC(=O)/C=C/[C@H](Cc2ccc(O)cc2)NC1=O,7.886056647693163
275,CHEMBL3091527,13.0,nM,CCc1c(N2CCCC2=O)cccc1S(=O)(=O)N[C@@H](CNC(=O)c1ccc(Cl)s1)C(=O)N1CCOC[C@@H]1C,7.886056647693163
276,CHEMBL423723,13.0,nM,N=C(N)c1ccc(C(=O)NC[C@@H]2CCCN2C(=O)[C@H](CO)NS(=O)(=O)c2ccc3ccccc3c2)cc1,7.886056647693163
277,CHEMBL307385,13.0,nM,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C3(C(=O)N4CCCC4CO)CC3)ccc21,7.886056647693163
278,CHEMBL3091526,13.0,nM,CCc1c(N2CCCCC2=O)cccc1S(=O)(=O)N[C@@H](CNC(=O)c1ccc(Cl)s1)C(=O)N1CCOC[C@@H]1C,7.886056647693163
279,CHEMBL3415213,13.61,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(Cl)cc3)ccc21,7.866141874796665
280,CHEMBL1505828,13.71,nM,COC(=O)c1n[nH]c(NC(=O)c2ccc(Br)cc2)n1,7.862962545210488
281,CHEMBL70472,14.0,nM,CC(=O)N1C[C@H](OCCCc2ccccc2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,7.853871964321762
282,CHEMBL140890,14.2,nM,N=C(N)C1CCC[C@H](NC(=O)CN2CCCC[C@H](NS(=O)(=O)c3ccccc3)C2=O)C1O,7.847711655616943
283,CHEMBL4064792,14.6,nM,Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)c(F)c3)ccc21,7.835647144215563
284,CHEMBL505455,14.67,nM,CC(C)CNC(=O)c1ccc(-c2ccc(-c3ccco3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,7.833569886156718
285,CHEMBL383314,14.8,nM,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cn1,7.8297382846050425
286,CHEMBL488778,14.87,nM,COc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1,7.827689031478046
287,CHEMBL431396,14.9,nM,N=C(N)N1CCC[C@H](NC(=O)CN2CCCC[C@@](N)(Cc3ccccc3)C2=O)C1O.O=C(O)C(F)(F)F,7.826813731587726
288,CHEMBL505190,14.99,nM,CC(C)CNC(=O)c1ccc(-c2ccc(-c3ccsc3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,7.824198367151721
289,CHEMBL360071,15.0,nM,CNC(C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)(c1ccccc1)c1ccccc1,7.823908740944319
290,CHEMBL355428,15.0,nM,Cc1nc(C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]2CC[C@H]3CN(C(=O)CCc4ccccc4)CC(=O)N32)sc1CCO,7.823908740944319
291,CHEMBL74263,15.0,nM,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C3(N(C(=O)CC(=O)O)C4CCCC4)CC3)ccc21,7.823908740944319
292,CHEMBL176000,15.0,nM,CN[C@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,7.823908740944319
293,CHEMBL3797804,15.85,nM,CCn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(C)c(C)c3)ccc21,7.79997073344623
294,CHEMBL3659627,16.0,nM,COCc1cc(N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O)ccc1-n1cccc(CCO)c1=O,7.795880017344075
295,CHEMBL297169,16.0,nM,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@H]2[C@H](C3)N(S(=O)(=O)c3ccccc3)C(=O)[C@@H]2CCCCC(=N)N)c1,7.795880017344075
296,CHEMBL308604,16.0,nM,CN(C)C(=O)C(C)(C)c1ccc2c(c1)nc(Cc1ccc(C(=N)N)cc1)c(=O)n2C,7.795880017344075
297,CHEMBL46845,16.0,nM,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2C(=O)OC)c1,7.795880017344075
298,CHEMBL535160,16.0,nM,COc1cccc(S(=O)(=O)Nc2ccc(C)c(CC(=O)NCc3ccc(C(=N)N)cc3)c2O)c1.Cl,7.795880017344075
